🗂️ Rapport de cohérence - 2025-05-01T19:47:46.130Z

[686] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-314-686 | Slug: lait-infantile-bio-everymilk-3-croissance-de-10-mois-à-3-ans--- | Name: Lait Infantile Bio Everymilk 3 Croissance De 10 Mois À 3 Ans - 
[2289] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1646-2289 | Slug: safety-1st-rehausseur-easy-care-gris-chaud-26309490 | Name: Safety 1st Rehausseur Easy Care Gris Chaud 26309490
[2290] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1647-2290 | Slug: sanrio-bavoir-bébé-hello-kitty | Name: Sanrio Bavoir Bébé Hello Kitty
[2291] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1648-2291 | Slug: coffret-repas-enfant-"mickey"---sans-bpa---livré-en-vrac | Name: Coffret Repas Enfant "mickey" - Sans Bpa - Livré En Vrac
[2292] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1649-2292 | Slug: tiny-baby---lot-de-2-bavoirs-bébé-pour-prématuré | Name: Tiny Baby - Lot De 2 Bavoirs Bébé Pour Prématuré
[2293] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1650-2293 | Slug: biberon-thermosensible-silicone-milk-hero-myrtille-150ml | Name: Biberon Thermosensible Silicone Milk Hero Myrtille-150ml
[2294] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1651-2294 | Slug: tom-&-zoe---lot-de-3-boites-fraicheur-bébé---couleur-rouge-/-jaune | Name: Tom & Zoe - Lot De 3 Boites Fraicheur Bébé - Couleur Rouge / Jaune
[2295] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1652-2295 | Slug: stor---coffret-de-2-couverts-bébé---spiderman | Name: Stor - Coffret De 2 Couverts Bébé - Spiderman
[2296] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1653-2296 | Slug: tom-&-zoe---lot-de-3-boites-fraicheur-bébé---couleur-bleu | Name: Tom & Zoe - Lot De 3 Boites Fraicheur Bébé - Couleur Bleu
[2297] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1654-2297 | Slug: saro---bavoir-silicone-“miam”-crocodile | Name: Saro - Bavoir Silicone “miam” Crocodile
[2298] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1655-2298 | Slug: bavoirs-lot-de-2-en-coton-bleu | Name: Bavoirs Lot De 2 En Coton Bleu
[2299] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1656-2299 | Slug: bavoirs-lot-de-2-en-coton | Name: Bavoirs Lot De 2 En Coton
[2300] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1657-2300 | Slug: bavoir-en-coton | Name: Bavoir En Coton
[2301] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1658-2301 | Slug: bavoir-avec-récupérateur | Name: Bavoir Avec Récupérateur
[2302] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1659-2302 | Slug: bavoir-avec-récupérateur | Name: Bavoir Avec Récupérateur
[2303] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1660-2303 | Slug: bavoir-avec-récupérateur | Name: Bavoir Avec Récupérateur
[2304] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1661-2304 | Slug: bavoir-plastifié-avec-récupérateur | Name: Bavoir Plastifié Avec Récupérateur
[2305] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1662-2305 | Slug: bavoir-avec-récupérateur | Name: Bavoir Avec Récupérateur
[2306] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1663-2306 | Slug: bavoirs-en-coton-blanc | Name: Bavoirs En Coton Blanc
[2307] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1664-2307 | Slug: lot-de-2-bavoirs-en-coton-décor-nuage | Name: Lot De 2 Bavoirs En Coton Décor Nuage
[2308] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1665-2308 | Slug: lot-de-2-bavoirs-en-gaze-de-coton | Name: Lot De 2 Bavoirs En Gaze De Coton
[2309] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1666-2309 | Slug: lot-de-2-bavoirs-en-coton-rose | Name: Lot De 2 Bavoirs En Coton Rose
[2310] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1667-2310 | Slug: bavoirs-lot-de-2-en-coton-blanc | Name: Bavoirs Lot De 2 En Coton Blanc
[2311] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1668-2311 | Slug: bavoirs-lot-de-2-en-coton-rose | Name: Bavoirs Lot De 2 En Coton Rose
[2312] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1669-2312 | Slug: lot-de-2-bavoirs-en-coton-blanc | Name: Lot De 2 Bavoirs En Coton Blanc
[2313] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1670-2313 | Slug: bavoirs-lot-de-2-en-coton-blanc | Name: Bavoirs Lot De 2 En Coton Blanc
[2314] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1671-2314 | Slug: bavoir-plastifié-avec-récupérateur | Name: Bavoir Plastifié Avec Récupérateur
[2315] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1672-2315 | Slug: lot-de-2-bavoirs-en-coton-blanc | Name: Lot De 2 Bavoirs En Coton Blanc
[2316] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1673-2316 | Slug: lot-de-2-bavoirs-en-coton-marinière | Name: Lot De 2 Bavoirs En Coton Marinière
[2317] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1674-2317 | Slug: lot-de-2-bavoirs-en-gaze-de-coton | Name: Lot De 2 Bavoirs En Gaze De Coton
[2318] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1675-2318 | Slug: lot-de-2-bavoirs-en-coton-blanc | Name: Lot De 2 Bavoirs En Coton Blanc
[2319] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1676-2319 | Slug: bavoir-avec-récupérateur | Name: Bavoir Avec Récupérateur
[2320] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1677-2320 | Slug: bavoir-avec-récupérateur | Name: Bavoir Avec Récupérateur
[2321] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1678-2321 | Slug: bavoirs-en-coton-blanc | Name: Bavoirs En Coton Blanc
[2322] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1679-2322 | Slug: bavoirs-en-coton-lot-de-2-vert-tilleul | Name: Bavoirs En Coton Lot De 2 Vert Tilleul
[2323] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1680-2323 | Slug: lot-de-2-bavoirs-en-coton-blanc | Name: Lot De 2 Bavoirs En Coton Blanc
[2324] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1681-2324 | Slug: lot-de-2-bavoirs-en-gaze-de-coton | Name: Lot De 2 Bavoirs En Gaze De Coton
[2325] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1682-2325 | Slug: lot-de-2-bavoirs-en-gaze-de-coton | Name: Lot De 2 Bavoirs En Gaze De Coton
[2326] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1683-2326 | Slug: chaise-haute-hêtre-massif-blanc-domino | Name: Chaise Haute Hêtre Massif Blanc Domino
[2327] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1684-2327 | Slug: chaise-haute-pour-enfant-en-hêtre-massif-naturel | Name: Chaise Haute Pour Enfant En Hêtre Massif Naturel
[2328] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1685-2328 | Slug: chaise-haute-pour-enfant-en-hetre-massif-blanc | Name: Chaise Haute Pour Enfant En Hetre Massif Blanc
[2329] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1686-2329 | Slug: feed-coussin-d'allaitement-ergonomique-en-coton---motifs-pois | Name: Feed Coussin D'allaitement Ergonomique En Coton - Motifs Pois
[2330] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1687-2330 | Slug: feed-coussin-d'allaitement-ergonomique-en-coton---motifs-étoiles | Name: Feed Coussin D'allaitement Ergonomique En Coton - Motifs Étoiles
[2331] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1688-2331 | Slug: feed-coussin-d'allaitement-ergonomique-en-coton---motifs-coeurs | Name: Feed Coussin D'allaitement Ergonomique En Coton - Motifs Coeurs
[2332] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1689-2332 | Slug: bavoir-bandana---jeanne---gris | Name: Bavoir Bandana - Jeanne - Gris
[2333] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1690-2333 | Slug: steba-marmite-5-en-1-er1-27-l-argenté | Name: Steba Marmite 5 En 1 Er1 27 L Argenté
[2334] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1691-2334 | Slug: chaise-tripp-trapp®-serene-rose | Name: Chaise Tripp Trapp® Serene Rose
[2335] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1692-2335 | Slug: chaise-tripp-trapp®-rouge-chaud | Name: Chaise Tripp Trapp® Rouge Chaud
[2336] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1693-2336 | Slug: chaise-®-steps-blanc/naturel | Name: Chaise ® Steps Blanc/naturel
[2337] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1694-2337 | Slug: chaise-®-steps-blanc/gris-hazy | Name: Chaise ® Steps Blanc/gris Hazy
[2338] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1695-2338 | Slug: chaise-tripp-trapp®-chêne-chêne-brun | Name: Chaise Tripp Trapp® Chêne Chêne Brun
[2339] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1696-2339 | Slug: ®-clikk-chaise-haute-trèfle-vert | Name: ® Clikk Chaise Haute Trèfle Vert
[2340] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1697-2340 | Slug: chaise-haute-®-clikk-blanche | Name: Chaise Haute ® Clikk Blanche
[2341] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1698-2341 | Slug: chaise-tripp-trapp®-noire | Name: Chaise Tripp Trapp® Noire
[2342] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1699-2342 | Slug: chaise-tripp-trapp®-noyer | Name: Chaise Tripp Trapp® Noyer
[2343] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1700-2343 | Slug: chaise-tripp-trapp®-tournesol-jaune | Name: Chaise Tripp Trapp® Tournesol Jaune
[2344] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1701-2344 | Slug: ®-clikk-chaise-haute-cloud-grey | Name: ® Clikk Chaise Haute Cloud Grey
[2345] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1702-2345 | Slug: chaise-tripp-trapp®-blanchie-à-la-chaux | Name: Chaise Tripp Trapp® Blanchie À La Chaux
[2346] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1703-2346 | Slug: chaise-tripp-trapp®-gris-tempête | Name: Chaise Tripp Trapp® Gris Tempête
[2347] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1704-2347 | Slug: chaise-tripp-trapp®-chêne-chêne-naturel | Name: Chaise Tripp Trapp® Chêne Chêne Naturel
[2348] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1705-2348 | Slug: stor-cutlery-set-cuillère-pour-enfants-en-bas-âge-multicolore-plastique | Name: Stor Cutlery Set Cuillère Pour Enfants En Bas Âge Multicolore Plastique
[2349] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1706-2349 | Slug: stor-cutlery-set-couverts-pour-enfants-en-bas-âge-orange,-blanc-plastique | Name: Stor Cutlery Set Couverts Pour Enfants En Bas Âge Orange, Blanc Plastique
[2350] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1707-2350 | Slug: tétine-suavinex-0-6-mois-2-unités-(2-unités) | Name: Tétine Suavinex 0-6 Mois 2 Unités (2 Unités)
[2351] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1708-2351 | Slug: tétine-suavinex-silicone-+-0-mois-3-positions-2-unités-(2-unités) | Name: Tétine Suavinex Silicone + 0 Mois 3 Positions 2 Unités (2 Unités)
[2352] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1709-2352 | Slug: tétine-suavinex-sx-pro-physiological-silicone-m-(2-unités) | Name: Tétine Suavinex Sx Pro Physiological Silicone M (2 Unités)
[2353] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1710-2353 | Slug: kit-set-silicone-dream-van | Name: Kit Set Silicone Dream Van
[2354] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1711-2354 | Slug: tanuki---coussin-d'allaitement-sweet-unicorn---ergonomique---rose | Name: Tanuki - Coussin D'allaitement Sweet Unicorn - Ergonomique - Rose
[2355] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1712-2355 | Slug: tanuki---coussin-d'allaitement-alphabet---ergonomique---bleu | Name: Tanuki - Coussin D'allaitement Alphabet - Ergonomique - Bleu
[2356] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1713-2356 | Slug: 36-coussinets-d'allaitement-jetables | Name: 36 Coussinets D'allaitement Jetables
[2357] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1714-2357 | Slug: 3-couvercles-pour-boîtes-doseur | Name: 3 Couvercles Pour Boîtes Doseur
[2358] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1715-2358 | Slug: 3-tétines-caoutchouc-2eme-âge | Name: 3 Tétines Caoutchouc 2eme Âge
[2359] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1716-2359 | Slug: 2-cuilleres-silicone | Name: 2 Cuilleres Silicone
[2360] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1717-2360 | Slug: bavoir-avec-récupérateur-arlequin | Name: Bavoir Avec Récupérateur Arlequin
[2361] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1718-2361 | Slug: bavoir-avec-récupérateur-arlequin | Name: Bavoir Avec Récupérateur Arlequin
[2362] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1719-2362 | Slug: assiette-compartimentée | Name: Assiette Compartimentée
[2363] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1720-2363 | Slug: 2-cuillères-douces | Name: 2 Cuillères Douces
[2364] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1721-2364 | Slug: tasse-anti-fuite | Name: Tasse Anti-fuite
[2365] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1722-2365 | Slug: 2-petits-pots-pour-nourriture-+-1-cuillère-douce | Name: 2 Petits Pots Pour Nourriture + 1 Cuillère Douce
[2366] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1723-2366 | Slug: thermobaby-2-tetines-en-silicone-pour-gros-biberons | Name: Thermobaby 2 Tetines En Silicone Pour Gros Biberons
[2367] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1724-2367 | Slug: 3-tétines-en-caoutchouc-debit-variable | Name: 3 Tétines En Caoutchouc Debit Variable
[2368] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1725-2368 | Slug: gobelet-melamine-foret | Name: Gobelet Melamine Foret
[2369] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1726-2369 | Slug: bavoir-semi-rigide-avec-récupérateur | Name: Bavoir Semi-rigide Avec Récupérateur
[2370] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1727-2370 | Slug: bavoir-avec-récupérateur-arlequin | Name: Bavoir Avec Récupérateur Arlequin
[2371] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1728-2371 | Slug: bavoir-avec-récupérateur-arlequin | Name: Bavoir Avec Récupérateur Arlequin
[2372] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1729-2372 | Slug: 2-petits-pots-pour-nourriture-+-1-cuillère-douce | Name: 2 Petits Pots Pour Nourriture + 1 Cuillère Douce
[2373] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1730-2373 | Slug: thermobaby-biberon-en-verre-de-230-ml | Name: Thermobaby Biberon En Verre De 230 Ml
[2374] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1731-2374 | Slug: set-inoxydable-mes-premiers-couverts-promenons-nous-dans-les-bois | Name: Set Inoxydable Mes Premiers Couverts Promenons-nous Dans Les Bois
[2375] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1732-2375 | Slug: bavoir-semi-rigide-avec-récupérateur | Name: Bavoir Semi-rigide Avec Récupérateur
[2376] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1733-2376 | Slug: 2-petits-pots-pour-nourriture-+-1-cuillère-douce | Name: 2 Petits Pots Pour Nourriture + 1 Cuillère Douce
[2377] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1734-2377 | Slug: chauffe-biberon-blanc-tigex | Name: Chauffe biberon blanc TIGEX
[2378] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1735-2378 | Slug: coussinet-d'allaitement-blancs-extra-absorbants-tigex | Name: Coussinet d'allaitement blancs extra absorbants TIGEX
[2379] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1736-2379 | Slug: cuillère-hygiénique-bleu-tigex | Name: Cuillère hygiénique bleu TIGEX
[2380] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1737-2380 | Slug: pot-de-conservation-pour-bébé-sans-bisphénol-tigex | Name: Pot de conservation pour bébé sans bisphénol TIGEX
[2381] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1738-2381 | Slug: set-de-couverts-blanc-inox-dès-12-mois-tigex | Name: Set de couverts blanc inox dès 12 mois TIGEX
[2382] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1739-2382 | Slug: lot-de-4-bavoirs-peva-imperméables-mickey | Name: Lot De 4 Bavoirs Peva Imperméables Mickey
[2383] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1740-2383 | Slug: lot-de-4-bavoirs-peva-imperméables-minnie | Name: Lot De 4 Bavoirs Peva Imperméables Minnie
[2384] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1741-2384 | Slug: coussin-de-grossesse-bleu-tineo | Name: Coussin de grossesse bleu TINEO
[2385] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1742-2385 | Slug: chaise-haute-pour-bébés-blanc-tissi | Name: Chaise Haute Pour Bébés Blanc Tissi
[2386] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1743-2386 | Slug: chaise-haute-pour-bébés-gris-tissi | Name: Chaise Haute Pour Bébés Gris Tissi
[2387] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1744-2387 | Slug: chaise-haute-blanche-avec-barreau-de-securité | Name: Chaise Haute Blanche Avec Barreau De Securité
[2388] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1745-2388 | Slug: chaise-haute-avec-attache-bébé-et-barreau-de-securité-blanc | Name: Chaise Haute Avec Attache Bébé Et Barreau De Securité Blanc
[2389] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1746-2389 | Slug: chaise-haute-avec-attache-bébé-et-plateau-blanc | Name: Chaise Haute Avec Attache Bébé Et Plateau Blanc
[2390] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1747-2390 | Slug: chaise-haute-avec-attache-bébé-et-barreau-de-securité-gris | Name: Chaise Haute Avec Attache Bébé Et Barreau De Securité Gris
[2391] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1748-2391 | Slug: chaise-haute-avec-barreau-de-securité-bois-naturel | Name: Chaise Haute Avec Barreau De Securité Bois Naturel
[2392] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1749-2392 | Slug: chaise-haute-avec-plateau-en-bois-naturel | Name: Chaise Haute Avec Plateau En Bois Naturel
[2393] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1750-2393 | Slug: chaise-haute-avec-attache-bébé-et-barreau-de-securité-bois-naturel | Name: Chaise Haute Avec Attache Bébé Et Barreau De Securité Bois Naturel
[2394] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1751-2394 | Slug: chaise-haute-en-bois-naturel-avec-attache-bébé | Name: Chaise Haute En Bois Naturel Avec Attache Bébé
[1746] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1109-1746 | Slug: gobelet-pour-bébé-anti-goutte-"hippocampe"-225ml-bleu | Name: Gobelet Pour Bébé Anti-goutte "hippocampe" 225ml Bleu
[2395] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1752-2395 | Slug: chaise-haute-avec-barreau-de-securité-gris | Name: Chaise Haute Avec Barreau De Securité Gris
[2396] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1753-2396 | Slug: chaise-haute-avec-plateau-gris | Name: Chaise Haute Avec Plateau Gris
[2397] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1754-2397 | Slug: chaise-haute-avec-attache-bébé-et-plateau-gris | Name: Chaise Haute Avec Attache Bébé Et Plateau Gris
[2398] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1755-2398 | Slug: chaise-haute-grise-avec-attache-bébé | Name: Chaise Haute Grise Avec Attache Bébé
[2399] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1756-2399 | Slug: chaise-haute-avec-attache-bébé-et-plateau-en-bois-naturel | Name: Chaise Haute Avec Attache Bébé Et Plateau En Bois Naturel
[2400] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1757-2400 | Slug: chaise-haute-avec-plateau-blanc | Name: Chaise Haute Avec Plateau Blanc
[2401] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1758-2401 | Slug: chaise-haute-blanche-avec-attache-bébé | Name: Chaise Haute Blanche Avec Attache Bébé
[2402] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1759-2402 | Slug: tissi-chaise-haute-pour-bébés-naturel | Name: Tissi Chaise Haute Pour Bébés Naturel
[2403] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1760-2403 | Slug: tour-d'apprentissage-felix-en-hetre-massif-rose | Name: Tour D'apprentissage Felix En Hetre Massif Rose
[2404] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1761-2404 | Slug: lot-de-2-bavoirs-bandana-pour-enfant---modèle-oiseaux | Name: Lot De 2 Bavoirs Bandana Pour Enfant - Modèle Oiseaux
[2405] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1762-2405 | Slug: lot-de-2-bavoirs-bandana-pour-enfant---modèle-etoiles | Name: Lot De 2 Bavoirs Bandana Pour Enfant - Modèle Etoiles
[2406] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1763-2406 | Slug: lot-de-2-bavoirs-pour-enfant---32-x-22-cm---modèle-oiseaux | Name: Lot De 2 Bavoirs Pour Enfant - 32 X 22 Cm - Modèle Oiseaux
[2407] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1764-2407 | Slug: lot-de-2-bavoirs-pour-enfant---32-x-22-cm---modèle-zig-zag. | Name: Lot De 2 Bavoirs Pour Enfant - 32 X 22 Cm - Modèle Zig-zag.
[2408] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1765-2408 | Slug: lot-de-2-bavoirs-bandana-pour-enfant---modèle-eléphant | Name: Lot De 2 Bavoirs Bandana Pour Enfant - Modèle Eléphant
[2409] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1766-2409 | Slug: lot-de-2-bavoirs-pour-enfant---32-x-22-cm---modèle-eléphant | Name: Lot De 2 Bavoirs Pour Enfant - 32 X 22 Cm - Modèle Eléphant
[2410] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1767-2410 | Slug: lot-de-2-bavoirs-bandana-pour-enfant---modèle-renard | Name: Lot De 2 Bavoirs Bandana Pour Enfant - Modèle Renard
